License,Breed,Color,DogName,OwnerZip,Gender,Intact,Age,Weight
3694551,GOLDENDOODLE,ORANGE/WHITE,BELLE,15101,Female,True,90,77
3694554,SHETLAND SHEEPDOG,WHITE/BROWN,COOPER,15146,Male,True,62,19
3694557,BOSTON TERRIER,BLACK,VODDIE,15205,Male,True,156,20
3694558,LABRADOR RETRIEVER,SILVER,MILLIE MAE,15037,Female,True,8,36
3694559,CAV KING CHAR SPANI,BLACK/BROWN,CHIEF DENSON,15146,Male,True,53,15
3694560,SHIH TZU,BRINDLE,BELLA,15137,Female,True,64,13
3694561,SCHNAUZER MIN,GREY,OTIS,15122,Male,True,41,11
3694562,JACK RUSSEL TERRIER,WHITE/BROWN,JACKSON,15122,Male,True,156,11
3694563,LABRADOR RETRIEVER,FAWN,SANDY,15044,Female,True,112,58
3694564,BASSET HOUND,BLACK/TAN/WHITE,BEBOP,15071,Male,True,42,54
3694565,LABRADOR RETRIEVER,BROWN,MAGNOLIA,15071,Female,True,139,77
3694566,GOLDEN RETRIEVER,GOLD,CAMELLIA,15071,Female,True,95,61
3694567,SHIH TZU,WHITE/BLACK,BELLA,15045,Female,True,75,10
3694568,AUS SHEPHERD,GOLD,JACKSON,15214,Male,True,20,55
3694569,BOXER,MULTI,KIARA,15237,Female,True,89,72
3694570,GER SHEPHERD,BLACK/BROWN,ARIA,15234,Female,True,143,85
3694571,GOLDEN RETRIEVER,RED,PENNY GRACE SMITH,15147,Female,True,26,59
3694572,AM PIT BULL TERRIER,WHITE/BROWN,ELLIE,15223,Female,True,96,69
3694573,GER SHEPHERD,BLACK,BOONE,15235,Male,True,129,97
3694574,AM PIT BULL TERRIER,WHITE/GREY,ROCCO,15147,Male,True,57,65
3694575,SIB HUSKY,WHITE/RED,MAX,15239,Male,True,116,61
3694576,SIB HUSKY,WHITE/BLACK/BROWN,KAI,15239,Male,True,11,35
3694577,AUS SHEPHERD,RED,CHARLIE,15084,Male,True,119,47
3694579,LABRADOR RETRIEVER,YELLOW,BRICE,15108,Male,True,116,81
3694580,GREAT DANE,TAN,SYRAH,15108,Female,True,13,109
3694581,LABRADOR RETRIEVER,CHOCOLATE,OLIVER,15205,Male,True,90,74
3694582,LABRADOR RETRIEVER,YELLOW,OTIS,15205,Male,True,38,74
3694585,LABRADOR RETRIEVER,BROWN,LOKI,15239,Male,True,6,25
3694589,BICHON FRISE,WHITE,DJ,15017,Male,True,23,13
3694590,AM PIT BULL TERRIER,BLACK/BROWN,THOR,15221,Male,True,106,64
3694591,AM PIT BULL TERRIER,WHITE/TAN,SADIE,15221,Female,True,14,47
3694592,GOLDEN RETRIEVER,GOLD,WILLOW,15221,Female,True,68,48
3694594,LABRADOR RETRIEVER,YELLOW,HARPER,15220,Female,True,63,68
3694595,GOLDENDOODLE,GOLD,MILLIE,15228,Female,True,134,68
3694596,AM PIT BULL TERRIER,BROWN,MOLLY,15223,Female,True,28,59
3694600,GOLDEN RETRIEVER,GOLD,BARKLEY,15065,Male,True,138,63
3694601,GOLDEN RETRIEVER,GOLD,BINX,15065,Male,True,144,69
3694602,AUS SHEPHERD,WHITE/BLACK/BROWN,BEAR,15065,Male,True,81,56
3694603,LABRADOR RETRIEVER,SILVER,ROCKY,15223,Male,True,7,33
3694605,GER SHEPHERD,BLACK,NYX,15235,Female,True,133,74
3694606,ROTTWEILER,BLACK/BROWN,MILA,15235,Female,True,85,118
3694609,GOLDEN RETRIEVER,GOLD,BAILEY,15215,Male,True,82,60
3694611,POODLE STANDARD,BROWN,BENTLEY RAMONE KESTE,15221,Male,True,82,61
3694612,AM PIT BULL TERRIER,BLACK/BROWN,KARMA,15221,Female,True,107,61
3694613,ROTTWEILER,BLACK,GOOSE,15076,Male,True,117,142
3694614,W HGHLND WH TERRIER,WHITE,ANGUS,15116,Male,False,163,19
3694615,GREAT DANE,FAWN,ELLA,15146,Female,True,64,137
3694617,HAVANESE,WHITE/BROWN,OLIVER,15205,Male,False,110,11
3694618,YORKSHIRE TERRIER,BLACK/TAN,OSCAR,15205,Male,False,24,6
3694619,CAV KING CHAR SPANI,WHITE,COPPER,15026,Male,False,60,14
3694620,GER SHEPHERD,BLACK/TAN,BOONE,15139,Male,False,103,95
3694622,SCHNAUZER MIN,BLONDE,CHITA,15221,Female,False,68,13
3694624,DACHSHUND,BROWN,COOPER,15234,Male,False,71,25
3694625,JACK RUSSEL TERRIER,WHITE,COSMO,15229,Male,False,173,12
3694626,CHIHUAHUA,WHITE/BLACK/BROWN,KAHLUA,15146,Female,False,36,4
3694628,ENG BULLDOG,WHITE/BROWN,ROXY ANN,15057,Female,False,100,44
3694633,LABRADOR RETRIEVER,WHITE,LUCY,15090,Female,False,14,63
3694634,YORKSHIRE TERRIER,BLACK/BROWN,KELLY,15229,Male,False,29,6
3694635,GREAT DANE,FAWN,BELLA,15209,Female,False,33,150
3694637,PUGGLE,FAWN,BUSTER,15122,Male,True,6,6
3694638,GOLDEN RETRIEVER,RED,OLLIE,15116,Male,True,83,69
3694639,GOLDEN RETRIEVER,CREAM,SCARLET,15241,Female,False,35,59
3694640,GOLDEN RETRIEVER,GOLD,WYLIE,15241,Male,False,76,65
3694641,GOLDEN RETRIEVER,GOLD,TUCKER,15241,Male,False,94,63
3694642,YORKSHIRE TERRIER,BLACK,OLIVER,15065,Male,False,188,7
3694645,GOLDENDOODLE,APRICOT,S. CARLOS,15215,Male,False,37,73
3694650,AUS CATTLE DOG,BLACK/TAN/WHITE,TEDDY,15133,Male,False,30,43
3694651,GOLDENDOODLE,APRICOT,IZZY,15228,Female,False,47,77
3694654,GOLDEN RETRIEVER,GOLD,KYLO,15024,Male,True,50,64
3694655,GOLDEN RETRIEVER,GOLD,KENOBI,15024,Male,True,62,68
3694656,LABRADOR RETRIEVER,RED,MAISIE,15241,Female,False,29,79
3694658,BOXER,BROWN,ROMEO,15146,Male,True,12,58
3694659,CANE CORSO,BRINDLE,MAX,15146,Male,True,24,120
3694660,LABRADOR RETRIEVER,SILVER,DUKE,15126,Male,True,114,84
3694661,SHETLAND SHEEPDOG,WHITE/BLACK/BROWN,CHARLIE,15108,Male,True,5,5
3694662,SHIH TZU,BROWN,CHEWY,15084,Male,False,104,14
3694663,SHIH TZU,WHITE,OZZY,15084,Male,False,122,14
3694664,SHIH TZU,WHITE,BEAR,15237,Male,False,57,12
3694670,BOXER,BLACK/TAN,STELLA,15126,Female,True,144,64
3694671,SHETLAND SHEEPDOG,SABLE/WHITE,JAX,15126,Male,False,109,19
3694672,BOXER,FAWN,JAMBO,15126,Male,True,134,70
3694673,BICHON FRISE,WHITE,MAIZY,15146,Female,True,1,0
3694675,LABRADOR RETRIEVER,SILVER,BALOO,15239,Male,False,18,82
3694676,SHIH TZU,WHITE/BLACK,LILY,15241,Female,False,135,10
3694679,AUS SHEPHERD,WHITE/MERLE,MAIA,15025,Female,True,162,56
3694680,LABRADOR RETRIEVER,BLACK,MINT,15106,Female,True,49,69
3694681,LABRADOR RETRIEVER,,MOICHA,15106,Female,True,104,83
3694683,AM PIT BULL TERRIER,WHITE/BROWN,OAKLEY,15144,Male,False,35,62
3694684,GER SHEPHERD,BLACK,SHADOW,15144,Female,False,127,77
3694685,COCKAPOO,WHITE/BLACK/BROWN,PHOEBE,15209,Female,False,33,34
3694689,SCHNAUZER MIN,GREY,LOUIS,15221,Male,False,93,13
3694691,GOLDEN RETRIEVER,GOLD/RED,FRANK,15227,Male,False,38,57
3694692,LABRADOR RETRIEVER,BRINDLE,STREUDEL,15216,Female,False,135,87
3694693,YORKSHIRE TERRIER,BLACK/BROWN/GREY,DAKODA,15063,Male,False,147,6
3694694,YORKSHIRE TERRIER,BLACK/BROWN,ROCCO,15063,Male,True,114,7
3694696,GER SHEPHERD,BLACK/TAN,LINCOLN,15101,Male,True,29,80
3694699,COCKER SPANIEL,WHITE/BLACK,LIZZIE,15147,Female,True,50,24
3694700,LABRADOR RETRIEVER,BROWN,BROWNIE,15147,Female,False,56,67
3694701,POODLE STANDARD,WHITE/BLACK,MOTLEY,15229,Male,False,132,70
3694702,GER SHEPHERD,BLACK/BROWN,AHSOKA,15218,Female,False,23,88
3694703,GER SHEPHERD,BLACK/TAN,REY,15218,Female,False,79,77
3694704,FRENCH BULLDOG,BLACK,RICO,15237,Male,False,64,21
3694705,SCHNAUZER MIN,SALT/PEPPER,ELLIE,15065,Female,False,2,1
3694706,GER SHORTHAIR POINT,WHITE/BROWN,DRAKE,15202,Male,True,75,59
3694709,GER SHEPHERD,BLACK,SMITH,15243,Female,False,127,85
3694710,GER SHEPHERD,BLACK,BEAR,15243,Male,True,41,83
3694711,LABRADOR RETRIEVER,BROWN,CHLOE,15229,Female,False,110,61
3694712,LABRADOR RETRIEVER,BROWN,BELLA,15229,Female,False,116,77
3694713,CHIHUAHUA,RED,SIR SCRUFFING THE TH,15024,Male,False,148,5
3694714,SHIH TZU,WHITE/BLACK,ODIN,15108,Male,False,131,11
3694717,CAV KING CHAR SPANI,WHITE/TAN,HARLEY,15220,Male,True,50,17
3694718,AM PIT BULL TERRIER,WHITE/BLACK,KILO,15205,Male,False,38,58
3694721,BEAGLE,TRI-COLOR,HANK,15129,Male,False,11,15
3694722,DACHSHUND,BLACK/GREY,ARCHIE,15025,Male,False,51,20
3694729,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,MAX,15106,Male,False,152,18
3694731,POMERANIAN,FAWN,GINO,15235,Male,False,51,4
3694733,GER SHEPHERD,BLACK/BROWN,TREGAN,15122,Male,False,21,77
3694734,DACHSHUND,RED,PENNY,15122,Female,False,26,20
3694736,AM STAFF TERRIER,GREY,SHAKKA,15235,Female,True,13,39
3694737,MALTESE,WHITE,MURPHY,15234,Male,False,125,4
3694738,LABRADOR RETRIEVER,SILVER,GUNNER,15218,Male,True,99,72
3694739,LABRADOR RETRIEVER,WHITE,HOUSER,15218,Male,True,40,94
3694743,AM BULLDOG,WHITE/BROWN,LUCY,15108,Female,False,23,34
3694746,SHIH TZU,GOLD,BAM BAM,15239,Male,False,139,13
3694747,SCHNAUZER MIN,WHITE,MAKS,15239,Male,False,178,13
3694748,SHIH TZU,BLACK,PRISCILLA,15239,Female,False,133,12
3694749,SHIH TZU,SPOTTED,PRECIOUS,15147,Female,False,89,13
3694750,YORKSHIRE TERRIER,BLACK/CREAM,SOPHIE,15238,Female,False,88,6
3694752,GOLDEN RETRIEVER,FAWN,SAMANTHA,15229,Female,False,63,64
3694755,AM PIT BULL TERRIER,BROWN,BUCK,15235,Male,False,64,51
3694756,BOXER,BROWN,TYSON,15108,Male,True,58,69
3694760,GOLDENDOODLE,BLACK,MOLLY,15212,Female,True,121,72
3694762,BOXER,BLACK,LUNA,15129,Female,False,44,64
3694763,SIB HUSKY,WHITE/BLACK,ABBY,15235,Female,False,138,49
3694766,HAVANESE,BLACK WITH WHITE,ROMEO,15102,Male,False,13,7
3694768,COCKER SPANIEL,SILVER,JONAH,15106,Male,False,21,27
3694772,MORKIE,WHITE,MAISIE,15102,Female,False,160,5
3694774,AUS SHEPHERD,MERLE,HOPPER,15243,Male,True,45,65
3694775,SIB HUSKY,WHITE/BLACK,AJA,15045,Female,False,48,53
3694776,AUS SHEPHERD,TRI-COLOR,ENZO,15090,Male,False,95,70
3694779,CHIHUAHUA,WHITE/TAN,LOU,15090,Male,False,94,5
3694780,PUG,FAWN,RALPHIE,15228,Male,False,64,14
3694781,PUG,FAWN,BELLA,15102,Female,True,136,13
3694783,SHIH TZU,RED,PENNY,15239,Female,False,65,9
3694785,SHIH TZU,BLACK,BOO,15239,Male,False,44,12
3694786,YORKSHIRE TERRIER,BLACK/TAN,MOJO S IZZO,15147,Male,True,184,7
3694787,SIB HUSKY,WHITE,ROO,15221,Female,False,90,51
3694790,LABRADOODLE,BROWN/BLONDE,LUCY,15239,Female,False,136,72
3694791,LABRADOR RETRIEVER,BROWN,DEUCE,15044,Male,False,43,78
3694792,BEAGLE,WHITE/BLACK/BROWN,WILBUR,15044,Male,False,138,24
3694793,MIN PINSCHER,BLACK/BROWN,KHLOE,15102,Female,False,58,8
3694794,COLLIE,SABLE,KODA,15237,Male,False,111,74
3694795,BORD COLLIE,MERLE,KIRAH,15237,Female,False,61,46
3694797,CHIHUAHUA,WHITE/BROWN,BIG MAC,15238,Male,False,55,5
3694799,DACHSHUND,BLACK,NOODLE,15145,Female,False,115,21
3694800,GOLDEN RETRIEVER,BLONDE,PENNY,15102,Female,True,127,61
3694803,AUS CATTLE DOG,BLACK/TAN/WHITE,IZZY,15214,Female,True,155,44
3694806,GOLDENDOODLE,GOLD,OLIVER,15234,Male,True,25,86
3694807,SCHNAUZER MIN,BLACK/SILVER,ROSIW,15017,Female,True,42,11
3694810,AM BULLDOG,WHITE,PORK + BEANS,15122,Male,True,26,48
3694811,AM BULLDOG,WHITE,PETUNIA,15122,Female,True,140,46
3694812,FRENCH BULLDOG,MERLE,KHALEESI,15122,Female,True,49,21
3694815,AM PIT BULL TERRIER,WHITE/TAN,DARLA,15090,Female,True,133,57
3694816,CHIHUAHUA,WHITE/BROWN,ICEY,15035,Female,True,31,3
3694824,LABRADOODLE,BLACK,PLUTO,15146,Male,True,132,72
3694827,GOLDEN RETRIEVER,RED,EMMA,15102,Female,True,3,11
3694828,GOLDEN RETRIEVER,RED,PEGGY,15102,Female,True,93,63
3694829,FRENCH BULLDOG,BLACK/TAN,MAVERICK,15102,Male,True,124,19
3694830,FRENCH BULLDOG,BLUE,GRIS,15102,Male,True,117,22
3694831,BEAGLE,TRI-COLOR,SAMWISE,15065,Female,True,107,22
3694832,BASSET HOUND,WHITE/RED,WALLACE,15205,Male,True,108,56
3694833,BASSET HOUND,WHITE/BLACK/BROWN,GRETTEL,15205,Female,True,131,59
3694834,BICHON FRISE,WHITE,COLBY,15139,Male,True,158,14
3694838,MIN PINSCHER,BLACK/BROWN,ARCHIE,15006,Male,True,29,8
3694841,BOXER,FAWN,DAISY MAE,15025,Female,True,161,76
3694842,AM PIT BULL TERRIER,WHITE/TAN,XAOS,15132,Male,True,43,71
3694846,BOXER,FAWN,SADIE,15120,Female,True,36,79
3694847,BOXER,FAWN,SOFIE,15120,Female,True,61,70
3694849,GOLDEN RETRIEVER,BLONDE,CONLEY,15137,Male,True,51,69
3694850,GOLDEN RETRIEVER,BLONDE,BARKLEY,15137,Male,True,94,79
3694854,CANE CORSO,GREY,SOPHIE,15101,Female,True,28,109
3694856,GOLDENDOODLE,BROWN,THEODORE,15101,Male,True,41,70
3694857,BOXER,BRINDLE,NORMAN,15220,Male,True,167,75
3694859,YORKSHIRE TERRIER,GOLD,LUCKY,15237,Male,True,167,6
3694863,BOSTON TERRIER,WHITE/BROWN,MABEL,15212,Female,True,8,9
3694864,SHIH TZU,BEIGE,BAILEY,15076,Male,True,72,13
3694865,SHIH TZU,WHITE/BLACK,NICKI,15076,Female,True,148,10
3694866,BOXER,RED/BRINDLE,TIPPY,15144,Female,True,34,71
3694868,CAV KING CHAR SPANI,WHITE/RED,LUCY,15106,Female,False,42,18
3694872,LABRADOR RETRIEVER,BLACK,CALLIE,15102,Female,False,95,64
3694873,GOLDENDOODLE,BLACK,ANNIE,15642,Female,True,53,64
3694874,GOLDENDOODLE,BROWN,OAKLEY,15642,Male,True,72,81
3694875,GER SHEPHERD,BRINDLE,DOBBY,15129,Female,False,112,79
3694876,GOLDENDOODLE,BLONDE,MOE,15116,Male,False,78,72
3694877,AUS SHEPHERD,MERLE,LEO,15143,Male,False,30,59
3694878,AM PIT BULL TERRIER,RED/BRINDLE,ARIES,15120,Female,False,122,63
3694883,AM PIT BULL TERRIER,MULTI,SIX,15068,Male,True,42,67
3694884,BOXER,BRINDLE,ROGUE,15135,Female,False,24,77
3694885,BOXER,WHITE,TYDUS,15135,Male,True,152,67
3694886,BOXER,FAWN,SCRAPPY DOO,15135,Male,True,18,68
3694889,GOLDENDOODLE,BLONDE,ELSA,15146,Female,False,108,64
3694890,BERNESE MTN DOG,BLACK/BROWN,MOCHA,15146,Female,False,50,92
3694891,W HGHLND WH TERRIER,WHITE,LEMON,15116,Male,False,53,19
3694893,W HGHLND WH TERRIER,WHITE,BUDDY,15104,Male,True,89,18
3694894,BERNESE MTN DOG,GREY,BAILEY,15104,Female,True,120,89
3694895,AUS SHEPHERD,MERLE,GHOST,15090,Male,False,28,55
3694896,AUS SHEPHERD,BLACK/TAN,CHEVY,15090,Female,False,50,49
3694897,AUS SHEPHERD,MERLE,JAX,15090,Male,False,140,58
3694901,AM STAFF TERRIER,WHITE/BLACK,THOR,15234,Male,False,45,60
3694902,GOLDEN RETRIEVER,RED,BELLA,15234,Female,False,46,69
3694903,SCHNAUZER MIN,SALT/PEPPER,ROOFUS,15226,Male,False,2,2
3694904,FRENCH BULLDOG,BLACK WITH WHITE,IGOR,15044,Male,True,15,22
3694905,AM PIT BULL TERRIER,BRINDLE,JULES,15227,Female,False,58,54
3694906,BICHON FRISE,WHITE,MAX,15145,Male,True,140,17
3694909,GOLDENDOODLE,BLONDE,HOMER,15642,Male,True,40,80
3694910,CHIHUAHUA,WHITE/TAN,MAXIMUS,15239,Male,True,106,4
3694911,CHIHUAHUA,FAWN,LONDON,15056,Female,False,49,4
3694912,AUS SHEPHERD,BLACK/BROWN,MAC,15132,Male,True,100,57
3694913,LABRADOR RETRIEVER,YELLOW,ZEUS,15017,Male,True,71,69
3694916,GOLDEN RETRIEVER,GOLD,STANLEY,15215,Male,False,130,63
3694919,BERNESE MTN DOG,BLACK WITH WHITE,RIVER,15102,Female,False,116,121
3694921,AM PIT BULL TERRIER,BRINDLE,SAFARI,15137,Female,False,23,56
3694925,GREAT PYRENEES,WHITE,JEAN-LUC,15044,Male,True,39,122
3694926,GREAT PYRENEES,WHITE,ELOISE,15044,Female,True,36,89
3694935,BOSTON TERRIER,BLACK WITH WHITE,BENNY,15243,Male,False,92,16
3694936,CHIHUAHUA,BLONDE,BUDDY,15102,Male,True,157,5
3694937,BORD COLLIE,WHITE/RED,MAIZIE,15243,Female,True,148,47
3694939,W HGHLND WH TERRIER,WHITE,WILLOW JEAN,15227,Female,False,147,15
3694941,DACHSHUND,RED,STAR,15065,Female,True,25,22
3694942,BOXER,BRINDLE,ROSIE,15071,Female,False,28,64
3694943,WELSH CORGI PEMBROK,TRI-COLOR,DEXTER,15065,Male,False,9,18
3694946,WELSH CORGI PEMBROK,WHITE/TAN,COURAGE,15065,Male,False,90,38
3694948,FRENCH BULLDOG,FAWN,NOVA,15057,Female,False,12,16
3694949,DOBERMAN PINSCHER,BLACK/TAN,DIXIE,15235,Female,False,107,86
3694952,LABRADOR RETRIEVER,CHOCOLATE,PIPER,15102,Female,True,91,71
3694955,BOSTON TERRIER,WHITE/BROWN,GRACIE MIA,15084,Female,False,56,17
3694956,LABRADOODLE,BLACK,BAILEY,15215,Female,False,49,69
3694958,GOLDENDOODLE,WHITE/TAN,STELLA GARLITZ,15228,Female,False,103,65
3694959,COCKER SPANIEL,WHITE/BLACK,TOBY,15071,Male,False,159,30
3694961,SIB HUSKY,WHITE,ANTHRAX,15120,Male,False,25,64
3694962,PUG,FAWN,BUDDY,15108,Male,False,51,18
3694964,LABRADOR RETRIEVER,YELLOW,ABBY BAGUETTE,15143,Female,True,134,66
3694965,AUS SHEPHERD,WHITE/BLACK/BROWN,CASH,15122,Male,True,6,23
3694968,AM PIT BULL TERRIER,BRINDLE,SKYBLUE,15014,Female,True,20,66
3694970,BEAGLE,TRI-COLOR,ELLIE,15215,Female,False,143,19
3694971,POODLE STANDARD,BLACK,RUFUS,15071,Male,False,130,73
3694973,DOBERMAN PINSCHER,GREY,SAINT,15234,Male,True,43,94
3694976,POODLE STANDARD,BLACK,DASH,15056,Male,True,64,59
3694981,AUS SHEPHERD,BLACK/CREAM,BELLA,15237,Female,False,94,53
3694982,JACK RUSSEL TERRIER,WHITE,NICO,15239,Male,False,18,12
3694983,LABRADOR RETRIEVER,BLACK,MATTIGAN,15238,Female,False,92,79
3694985,GER SHEPHERD,BLACK/BROWN,JUNO,15102,Female,False,62,81
3694987,GOLDEN RETRIEVER,GOLD,LUCY,15241,Female,False,89,62
3694990,GOLDENDOODLE,APRICOT,PHOENIX,15147,Female,True,8,31
3694991,BOXER,FAWN,TRIXIE,15101,Female,True,62,66
3694993,AM PIT BULL TERRIER,BRINDLE,MABLE,15145,Female,False,113,61
3694994,ROTTWEILER,BROWN,BEAUTY,15108,Female,False,106,86
3694995,ROTTWEILER,BLACK,MOOSE,15076,Male,True,64,128
3694997,BOXER,RED/BROWN,NINO NICHOLS,15106,Male,True,13,60
3694999,GER SHEPHERD,BLACK/TAN,FLETCHER,15031,Male,True,54,83
3695001,BOSTON TERRIER,WHITE/GREY,OPAL,15215,Female,True,10,9
3695002,AM PIT BULL TERRIER,FAWN,DRE,15037,Male,True,30,67
3695005,PUG,BLACK/BROWN,DIXIE,15132,Female,True,84,13
3695006,PUG,FAWN,ACE,15132,Male,True,34,12
3695007,GER SHEPHERD,BLACK/BROWN,STELLA,15241,Female,True,79,75
3695011,GER SHEPHERD,BLACK,DUKE PALIKARAS,15044,Male,True,61,81
3695012,GOLDEN RETRIEVER,GOLD,HARBORVIEW GOLDEN CU,15205,Female,True,99,66
3695013,ROTTWEILER,BLACK/BROWN,ZEUS,15120,Male,True,60,109
3695015,POODLE STANDARD,BLACK,DEACON,15108,Male,True,68,65
3695018,ROTTWEILER,BLACK/BROWN,AXEL,15024,Male,True,87,109
3695019,AM PIT BULL TERRIER,BROWN,BAILEY RAE KESTER,15221,Female,True,38,50
3695020,LABRADOR RETRIEVER,BROWN,TAZ FONZI,15212,Male,True,56,72
3695021,AM PIT BULL TERRIER,WHITE/BLACK,SNOOPY,15221,Male,True,63,71
3695022,AM PIT BULL TERRIER,BLUE,TINY,15221,Male,True,60,73
3695023,MIN PINSCHER,BLACK/TAN,LUCKY BOY,15221,Male,True,120,9
3695025,AM PIT BULL TERRIER,RED,DIVA,15136,Female,True,113,49
3695026,AM PIT BULL TERRIER,GREY,DIAMOND,15136,Female,True,13,39
3695028,WELSH CORGI PEMBROK,RED,OSCAR,15234,Male,True,137,31
3695031,SIB HUSKY,WHITE/RED,WILLOW,15145,Female,True,123,39
3695032,SIB HUSKY,WHITE/BLACK,CRYSTAL,15145,Female,True,67,50
3695033,SIB HUSKY,WHITE/BLACK,ESKA,15145,Female,True,58,42
3695034,GOLDENDOODLE,BROWN,SAYWER,15241,Female,True,44,67
3695036,GER SHEPHERD,BLACK/BROWN,MILO,15133,Male,True,113,97
3695037,BOSTON TERRIER,WHITE/BLACK,KENDEL,15143,Male,True,162,15
3695039,LABRADOR RETRIEVER,RED/BROWN,ROSIE,15129,Female,True,43,75
3695040,LABRADOR RETRIEVER,WHITE,BELLA,15143,Female,True,83,68
3695041,COCKAPOO,BROWN/TAN,OLIVE,15101,Female,True,124,33
3695043,LABRADOR RETRIEVER,BROWN,RIVER,15116,Male,True,53,88
3695044,LABRADOR RETRIEVER,BROWN,DRAKE,15116,Male,True,76,73
3695049,LABRADOR RETRIEVER,YELLOW,CHARLEE,15102,Female,True,17,67
3695053,YORKSHIRE TERRIER,WHITE,SOPHIE,15131,Female,True,25,6
3695054,GER SHEPHERD,BLACK/BROWN,ROXIE,15146,Female,True,96,85
3695055,BORD COLLIE,WHITE/BROWN,OLLIE,15146,Male,True,43,50
3695062,GER SHORTHAIR POINT,BROWN,SAGE,15056,Female,True,17,68
3695063,LABRADOODLE,BROWN,DIEGO ANTKIEWICZ,15237,Male,True,47,65
3695064,AM PIT BULL TERRIER,TAN,MAXIMUS,15144,Male,True,30,63
3695065,SIB HUSKY,WHITE/BROWN,SANSA,15146,Female,True,22,47
3695066,SIB HUSKY,WHITE/BLACK,MYA,15146,Female,True,108,41
3695067,AM STAFF TERRIER,WHITE/BLUE,NASH,15071,Male,True,74,59
3695068,LABRADOR RETRIEVER,RED,COOPER,15237,Male,True,114,82
3695069,GREAT PYRENEES,WHITE,BENTLEY,15239,Male,True,7,47
3695072,LABRADOODLE,BLONDE,LIBERTY,15227,Female,True,69,58
3695074,LABRADOR RETRIEVER,BLACK,AXEL,15120,Male,True,91,73
3695076,AM PIT BULL TERRIER,BROWN,CEDRIC,15228,Male,True,105,64
3695078,BICHON FRISE,WHITE,JOEJOE,15090,Male,True,56,14
3695080,FRENCH BULLDOG,BLACK/BROWN,CONAN,15102,Male,True,80,19
3695084,POODLE TOY,BLACK,NED,15025,Male,True,51,6
3695085,AM PIT BULL TERRIER,RED/BRINDLE,JENNIFER,15037,Female,True,33,64
3695086,BOXER,GOLD,LUCILLE,15037,Female,True,60,66
3695087,GER SHEPHERD,BLACK/BROWN,CODY,15228,Male,True,95,96
3695088,LABRADOR RETRIEVER,BLACK,IVY,15228,Female,True,43,66
3695096,MORKIE,BLACK/BROWN/TAN,SASSY WOODSON,15210,Female,True,39,5
3695098,MALTESE,WHITE,MILO,15239,Male,True,28,5
3695099,YORKSHIRE TERRIER,BLACK/BROWN,RICO,15104,Male,True,38,7
3695100,BERNESE MTN DOG,WHITE/BLACK/BROWN,MOOSE,15044,Male,True,57,108
3695101,SHETLAND SHEEPDOG,BROWN/TAN,KINDER,15044,Male,True,16,18
3695106,GER SHORTHAIR POINT,WHITE/LIVER,GUNNER,15234,Male,True,91,56
3695108,LABRADOR RETRIEVER,BLACK,HARPER,15116,Male,True,80,60
3695109,COCKER SPANIEL,BLACK,ASTRO CHUNK,15116,Male,True,56,27
3695110,COCKER SPANIEL,BLACK,MILLIE,15116,Female,True,73,24
3695111,POODLE TOY,WHITE,BLITZ,15108,Male,True,124,5
3695112,SHIH TZU,WHITE,BUDDY,15120,Male,True,82,13
3695113,DOBERMAN PINSCHER,RED,FIONA,15239,Female,True,14,70
3695114,YORKSHIRE TERRIER,BLACK/TAN,GRACIE,15129,Female,True,182,7
3695115,DACHSHUND,BLACK/CREAM,IZZY JEAN,15044,Female,True,165,26
3695116,DACHSHUND,WHITE/BLACK,MOLLY,15065,Female,True,73,19
3695117,DACHSHUND,BROWN/TAN,CHARLIE,15065,Male,True,64,22
3695118,SHIH TZU,WHITE/TAN,BAILEY,15065,Male,True,105,12
3695121,SIB HUSKY,,CRYSTAL,15102,Female,True,69,48
3695128,GOLDEN RETRIEVER,BLONDE,KOOPER,15205,Male,True,34,67
3695129,GER SHORTHAIR POINT,BROWN/LIVER,GYRO,15015,Male,True,94,71
3695131,GER SHEPHERD,BLACK/TAN,ZUZU,15045,Female,True,51,85
3695132,CANE CORSO,BROWN,SCORPIA,15102,Female,True,50,123
3695133,GREAT PYRENEES,WHITE/BLACK,THOR,15235,Male,True,55,94
3695137,YORKSHIRE TERRIER,BLACK/BROWN,EMMITT,15044,Male,True,110,6
3695140,POODLE STANDARD,BLACK,ENZO,15131,Male,True,22,62
3695141,MIN PINSCHER,BLACK,GINGER,15131,Female,True,125,7
3695143,COCKER SPANIEL,BLACK/BROWN,TESSA,15221,Female,True,13,19
3695145,GOLDENDOODLE,BLONDE,BEANS,15239,Male,True,2,8
3695146,BEAGLE,WHITE/BLACK/BROWN,OLLIE,15014,Male,True,138,19
3695147,AM PIT BULL TERRIER,FAWN,ROCCO,15132,Male,True,128,69
3695149,GOLDEN RETRIEVER,FAWN,LILLY,15237,Female,True,106,66
3695154,SIB HUSKY,WHITE/BLACK/BROWN,JUNO,15106,Female,True,116,53
3695155,LABRADOR RETRIEVER,BROWN,CREEK,15044,Male,True,79,71
3695158,AUS SHEPHERD,RED,STANLEY,15116,Male,True,19,56
3695160,AUS CATTLE DOG,BLACK/BROWN,STELLA,15227,Female,True,42,39
3695161,AM PIT BULL TERRIER,SILVER,SHERA,15241,Female,True,100,62
3695162,WELSH CORGI PEMBROK,WHITE/TAN,IVY,15228,Female,True,125,29
